Sale_ID,Date,Customer_Name,Product,Category,City,Quantity,Unit_Price,Total_Amount
762,2025-04-09,Amit,Mouse,Electronics,Hyderabad,8,29934,239472
763,2025-09-19,Pooja,Monitor,Electronics,Pune,8,12199,97592
764,2025-08-11,Vikas,Laptop,Electronics,Surat,3,9162,27486
765,2024-12-30,Anjali,Printer,Accessories,Delhi,4,24913,99652
766,2024-09-28,Priya,Tablet,Electronics,Ahmedabad,6,31932,191592
767,2024-01-29,Pooja,Mouse,Accessories,Hyderabad,8,49896,399168
768,2025-03-23,Vikas,Mobile,Office,Ahmedabad,9,72742,654678
769,2024-08-03,Sneha,Mobile,Office,Bangalore,6,58997,353982
770,2025-09-29,Amit,Monitor,Accessories,Bangalore,1,70212,70212
771,2024-12-20,Rahul,Mobile,Accessories,Chennai,1,22284,22284
772,2024-05-20,Vikas,Laptop,Office,Surat,1,14973,14973
773,2024-06-24,Anjali,Mobile,Accessories,Mumbai,8,54477,435816
774,2024-07-01,Amit,Mobile,Accessories,Hyderabad,5,24190,120950
775,2024-03-07,Sneha,Mobile,Electronics,Bangalore,10,64818,648180
776,2025-11-14,Pooja,Keyboard,Office,Delhi,1,7072,7072
777,2025-03-14,Karan,Tablet,Accessories,Pune,9,49568,446112
778,2024-05-19,Priya,Mobile,Accessories,Ahmedabad,7,69177,484239
779,2025-08-29,Vikas,Mouse,Electronics,Hyderabad,1,32199,32199
780,2025-06-24,Priya,Monitor,Office,Hyderabad,6,43600,261600
781,2025-03-11,Anjali,Headphones,Electronics,Chennai,3,3430,10290
782,2024-07-11,Neha,Headphones,Office,Ahmedabad,3,13562,40686
783,2024-01-13,Rohit,Mobile,Accessories,Hyderabad,1,64649,64649
784,2024-10-16,Rahul,Monitor,Electronics,Delhi,2,70571,141142
785,2024-06-19,Karan,Keyboard,Office,Surat,2,33457,66914
786,2024-01-27,Rohit,Headphones,Office,Delhi,10,25922,259220
787,2024-11-26,Priya,Monitor,Accessories,Hyderabad,4,1046,4184
788,2025-03-10,Anjali,Laptop,Accessories,Surat,6,74488,446928
789,2024-11-14,Neha,Monitor,Office,Ahmedabad,10,20075,200750
790,2025-10-19,Sneha,Laptop,Office,Surat,7,54614,382298
791,2024-09-10,Anjali,Tablet,Electronics,Hyderabad,3,45599,136797
792,2025-12-03,Priya,Tablet,Electronics,Delhi,2,56863,113726
793,2024-02-18,Amit,Laptop,Electronics,Mumbai,2,29147,58294
794,2025-12-17,Rohit,Printer,Accessories,Bangalore,4,64934,259736
795,2025-04-11,Vikas,Keyboard,Electronics,Pune,3,79359,238077
796,2024-06-28,Rohit,Printer,Office,Chennai,3,36595,109785
797,2025-03-28,Priya,Mouse,Office,Surat,10,20866,208660
798,2025-03-05,Pooja,Mouse,Accessories,Surat,10,9478,94780
799,2025-11-04,Pooja,Headphones,Electronics,Hyderabad,8,39181,313448
800,2025-12-04,Sneha,Headphones,Electronics,Ahmedabad,5,72182,360910
801,2024-09-24,Neha,Mobile,Office,Pune,5,75206,376030
802,2025-10-09,Pooja,Keyboard,Accessories,Chennai,5,5740,28700
803,2024-01-17,Pooja,Headphones,Electronics,Mumbai,7,2159,15113
804,2024-02-01,Neha,Printer,Office,Bangalore,6,2456,14736
805,2025-07-25,Rahul,Mouse,Office,Mumbai,7,28317,198219
806,2024-05-02,Rahul,Laptop,Office,Mumbai,6,30377,182262
807,2025-05-17,Anjali,Headphones,Accessories,Hyderabad,8,35686,285488
808,2024-12-01,Priya,Mobile,Office,Chennai,8,7866,62928
809,2025-08-04,Karan,Tablet,Accessories,Pune,8,40858,326864
810,2024-12-30,Anjali,Monitor,Accessories,Delhi,5,49159,245795
811,2024-08-21,Rahul,Tablet,Office,Delhi,1,1538,1538
812,2025-12-02,Rohit,Monitor,Office,Mumbai,3,35223,105669
813,2025-12-13,Vikas,Tablet,Electronics,Surat,9,6097,54873
814,2025-09-08,Neha,Mobile,Accessories,Chennai,3,56189,168567
815,2024-04-25,Anjali,Monitor,Office,Surat,9,9655,86895
816,2024-10-10,Rahul,Printer,Office,Delhi,10,4330,43300
817,2024-07-14,Rohit,Laptop,Accessories,Delhi,6,73406,440436
818,2025-12-04,Vikas,Monitor,Office,Surat,7,55691,389837
819,2025-01-09,Karan,Headphones,Accessories,Pune,3,78162,234486
820,2025-03-06,Pooja,Tablet,Accessories,Mumbai,8,55471,443768
821,2025-04-24,Rahul,Printer,Electronics,Hyderabad,5,1350,6750
822,2024-05-27,Rahul,Monitor,Office,Pune,9,64384,579456
823,2024-04-11,Rahul,Mouse,Office,Delhi,1,32528,32528
824,2024-09-14,Rohit,Printer,Accessories,Mumbai,4,52442,209768
825,2025-11-24,Rohit,Mouse,Accessories,Delhi,4,60081,240324
826,2025-08-09,Pooja,Mobile,Accessories,Pune,10,42294,422940
827,2024-02-05,Amit,Mobile,Electronics,Pune,2,7304,14608
828,2025-12-06,Anjali,Mouse,Accessories,Pune,7,19071,133497
829,2024-02-17,Sneha,Tablet,Electronics,Mumbai,2,51039,102078
830,2024-05-29,Neha,Headphones,Office,Delhi,8,56352,450816
831,2024-03-04,Rohit,Mobile,Office,Hyderabad,7,5232,36624
832,2024-07-23,Rohit,Mouse,Electronics,Delhi,1,33008,33008
833,2024-09-17,Rahul,Mouse,Accessories,Bangalore,7,43185,302295
834,2024-01-28,Priya,Keyboard,Office,Ahmedabad,2,58008,116016
835,2025-04-21,Sneha,Keyboard,Accessories,Ahmedabad,8,9249,73992
836,2025-12-01,Neha,Mobile,Accessories,Pune,8,4081,32648
837,2025-08-31,Priya,Keyboard,Office,Ahmedabad,5,51314,256570
838,2024-06-20,Karan,Keyboard,Accessories,Chennai,7,68597,480179
839,2024-02-21,Karan,Mouse,Office,Hyderabad,3,68103,204309
840,2025-02-20,Vikas,Monitor,Accessories,Surat,2,31048,62096
841,2024-08-13,Amit,Monitor,Office,Mumbai,1,6848,6848
842,2025-11-18,Anjali,Printer,Office,Surat,3,78782,236346
843,2025-04-04,Vikas,Tablet,Electronics,Surat,10,58182,581820
844,2024-02-13,Rohit,Mouse,Electronics,Chennai,1,69668,69668
845,2025-12-10,Karan,Tablet,Office,Chennai,10,67989,679890
846,2025-06-06,Sneha,Tablet,Office,Mumbai,5,23615,118075
847,2025-06-06,Priya,Printer,Accessories,Bangalore,4,31571,126284
848,2024-01-13,Amit,Monitor,Accessories,Pune,3,42461,127383
849,2024-10-04,Sneha,Monitor,Office,Mumbai,9,22204,199836
850,2025-10-22,Amit,Mobile,Electronics,Bangalore,10,37703,377030
851,2024-04-15,Karan,Monitor,Electronics,Pune,10,67666,676660
852,2025-08-19,Priya,Keyboard,Office,Hyderabad,8,7201,57608
853,2025-10-12,Rohit,Laptop,Accessories,Ahmedabad,6,72896,437376
854,2024-06-28,Sneha,Monitor,Electronics,Ahmedabad,9,72872,655848
855,2024-09-30,Priya,Printer,Accessories,Bangalore,7,63879,447153
856,2025-06-26,Vikas,Printer,Electronics,Pune,2,72072,144144
857,2025-06-26,Vikas,Mobile,Office,Surat,5,17981,89905
858,2025-08-02,Priya,Laptop,Office,Mumbai,5,55253,276265
859,2025-06-29,Neha,Mouse,Accessories,Hyderabad,7,54576,382032
860,2025-06-29,Pooja,Printer,Electronics,Delhi,9,43210,388890
861,2025-05-21,Pooja,Laptop,Electronics,Hyderabad,3,20758,62274
862,2025-03-27,Karan,Tablet,Office,Chennai,9,35538,319842
863,2025-02-07,Neha,Tablet,Electronics,Delhi,6,68018,408108
864,2025-12-25,Neha,Monitor,Accessories,Bangalore,7,66773,467411
865,2024-01-08,Sneha,Keyboard,Electronics,Pune,2,50572,101144
866,2024-11-20,Amit,Headphones,Accessories,Surat,3,27620,82860
867,2025-08-28,Priya,Keyboard,Accessories,Pune,8,69503,556024
868,2024-10-02,Sneha,Laptop,Office,Hyderabad,6,23295,139770
869,2024-07-11,Anjali,Headphones,Electronics,Chennai,5,4790,23950
870,2024-12-14,Neha,Mouse,Accessories,Ahmedabad,6,76427,458562
871,2025-10-02,Rohit,Laptop,Office,Mumbai,5,13125,65625
872,2024-08-26,Rohit,Keyboard,Office,Bangalore,8,67846,542768
873,2025-02-09,Karan,Laptop,Electronics,Delhi,5,19058,95290
874,2024-09-27,Sneha,Mouse,Accessories,Pune,4,5750,23000
875,2024-10-25,Anjali,Headphones,Office,Ahmedabad,4,10844,43376
876,2024-06-02,Pooja,Mobile,Electronics,Surat,3,15947,47841
877,2025-01-10,Neha,Mouse,Accessories,Mumbai,4,47098,188392
878,2025-01-25,Anjali,Laptop,Accessories,Hyderabad,9,20158,181422
879,2025-03-28,Sneha,Mobile,Electronics,Bangalore,8,34636,277088
880,2025-08-19,Sneha,Mobile,Accessories,Pune,2,68883,137766
881,2025-11-24,Priya,Headphones,Accessories,Pune,6,43019,258114
882,2024-06-19,Pooja,Monitor,Office,Ahmedabad,8,78318,626544
883,2025-02-19,Amit,Mobile,Electronics,Mumbai,3,74541,223623
884,2024-11-26,Karan,Laptop,Accessories,Pune,4,50353,201412
885,2024-01-11,Anjali,Printer,Electronics,Ahmedabad,8,19379,155032
886,2024-08-21,Anjali,Printer,Accessories,Ahmedabad,2,29071,58142
887,2025-09-29,Sneha,Mobile,Office,Mumbai,9,66653,599877
888,2025-09-26,Amit,Headphones,Electronics,Hyderabad,5,61151,305755
889,2025-01-21,Amit,Laptop,Accessories,Hyderabad,1,77489,77489
890,2025-01-28,Karan,Printer,Electronics,Chennai,6,10035,60210
891,2024-04-07,Neha,Mouse,Accessories,Chennai,7,32187,225309
892,2025-07-01,Anjali,Mouse,Accessories,Mumbai,5,13918,69590
893,2024-04-07,Rahul,Monitor,Office,Ahmedabad,6,6225,37350
894,2024-11-13,Neha,Laptop,Electronics,Bangalore,8,51120,408960
895,2025-07-06,Vikas,Monitor,Accessories,Pune,2,72164,144328
896,2025-08-16,Sneha,Laptop,Office,Delhi,10,32086,320860
897,2025-08-21,Karan,Monitor,Accessories,Mumbai,2,10574,21148
898,2025-07-28,Pooja,Tablet,Accessories,Ahmedabad,6,43160,258960
899,2025-05-13,Karan,Laptop,Accessories,Delhi,9,32507,292563
900,2025-03-13,Sneha,Mobile,Office,Chennai,8,64232,513856
901,2025-01-03,Pooja,Mobile,Office,Mumbai,1,65930,65930
902,2025-07-09,Vikas,Mobile,Accessories,Mumbai,1,959,959
903,2024-11-24,Anjali,Headphones,Office,Ahmedabad,3,65274,195822
904,2025-12-08,Amit,Mouse,Accessories,Hyderabad,2,9558,19116
905,2024-01-27,Neha,Laptop,Accessories,Bangalore,8,6731,53848
906,2024-12-04,Karan,Printer,Accessories,Delhi,8,68265,546120
907,2025-08-05,Amit,Laptop,Electronics,Hyderabad,4,31157,124628
908,2024-10-28,Rohit,Laptop,Office,Bangalore,5,2366,11830
909,2024-12-03,Priya,Keyboard,Electronics,Surat,7,44666,312662
910,2025-01-09,Sneha,Keyboard,Electronics,Ahmedabad,2,4642,9284
911,2025-10-17,Priya,Headphones,Office,Bangalore,10,53115,531150
912,2025-02-15,Pooja,Printer,Accessories,Bangalore,4,49619,198476
913,2025-12-20,Neha,Headphones,Electronics,Chennai,8,56408,451264
914,2025-10-13,Vikas,Monitor,Accessories,Mumbai,2,9715,19430
915,2024-04-15,Pooja,Tablet,Accessories,Mumbai,9,39561,356049
916,2025-08-08,Sneha,Mobile,Accessories,Ahmedabad,5,46590,232950
917,2024-04-02,Sneha,Tablet,Accessories,Pune,8,36394,291152
918,2024-06-15,Rohit,Tablet,Accessories,Pune,5,9834,49170
919,2025-01-15,Neha,Tablet,Accessories,Chennai,1,12691,12691
920,2024-02-26,Amit,Keyboard,Office,Bangalore,10,41363,413630
921,2025-05-06,Priya,Mobile,Accessories,Pune,2,34742,69484
922,2024-02-02,Rahul,Mouse,Electronics,Mumbai,5,57868,289340
923,2024-12-01,Pooja,Mouse,Office,Delhi,2,26063,52126
924,2025-03-14,Amit,Printer,Electronics,Delhi,3,75056,225168
925,2024-09-11,Sneha,Laptop,Accessories,Ahmedabad,10,3057,30570
926,2025-08-29,Neha,Laptop,Office,Surat,8,24805,198440
927,2024-09-13,Karan,Printer,Accessories,Mumbai,8,56942,455536
928,2024-12-10,Karan,Mouse,Accessories,Pune,8,31231,249848
929,2025-10-30,Karan,Tablet,Office,Delhi,6,35564,213384
930,2025-01-16,Sneha,Mobile,Electronics,Mumbai,3,38281,114843
931,2025-06-03,Pooja,Printer,Accessories,Mumbai,3,6798,20394
932,2024-04-05,Sneha,Keyboard,Accessories,Chennai,6,65591,393546
933,2024-10-24,Priya,Monitor,Accessories,Delhi,10,42246,422460
934,2025-07-13,Anjali,Printer,Office,Bangalore,1,72325,72325
935,2024-03-17,Amit,Headphones,Office,Pune,8,61472,491776
936,2024-07-17,Priya,Mobile,Office,Surat,5,61469,307345
937,2024-09-04,Anjali,Laptop,Electronics,Bangalore,5,11573,57865
938,2025-09-01,Neha,Tablet,Accessories,Ahmedabad,9,29205,262845
939,2024-02-11,Rahul,Tablet,Office,Ahmedabad,4,8695,34780
940,2024-08-03,Rahul,Printer,Accessories,Chennai,4,8737,34948
941,2024-10-02,Priya,Mouse,Accessories,Pune,10,9716,97160
942,2024-12-20,Rohit,Laptop,Accessories,Delhi,10,13621,136210
943,2024-04-04,Pooja,Laptop,Office,Pune,7,6115,42805
944,2025-11-02,Priya,Tablet,Office,Hyderabad,9,18873,169857
945,2025-01-26,Neha,Mouse,Office,Pune,3,64894,194682
946,2024-04-01,Amit,Headphones,Electronics,Mumbai,2,27408,54816
947,2024-09-04,Karan,Laptop,Accessories,Chennai,8,62820,502560
948,2025-08-22,Rohit,Headphones,Accessories,Bangalore,9,49042,441378
949,2025-11-05,Amit,Tablet,Office,Hyderabad,3,40930,122790
950,2025-03-15,Karan,Monitor,Office,Delhi,5,27601,138005
951,2025-08-06,Neha,Mobile,Office,Bangalore,8,46181,369448
952,2025-06-01,Rohit,Tablet,Office,Mumbai,9,2124,19116
953,2024-01-26,Neha,Headphones,Electronics,Bangalore,5,39024,195120
954,2025-12-24,Priya,Monitor,Accessories,Surat,9,14350,129150
955,2024-09-16,Pooja,Tablet,Office,Mumbai,7,1162,8134
956,2025-02-13,Neha,Mobile,Office,Mumbai,4,10517,42068
957,2024-02-14,Vikas,Mouse,Accessories,Surat,9,60153,541377
958,2024-02-27,Pooja,Keyboard,Office,Bangalore,7,19578,137046
959,2025-04-30,Priya,Printer,Office,Delhi,1,67163,67163
960,2025-06-16,Priya,Headphones,Office,Mumbai,10,77908,779080
961,2024-10-30,Priya,Tablet,Accessories,Ahmedabad,6,22854,137124
962,2024-11-20,Pooja,Headphones,Accessories,Hyderabad,8,11748,93984
963,2025-04-03,Priya,Mouse,Accessories,Surat,10,47224,472240
964,2024-11-22,Neha,Headphones,Accessories,Surat,9,13092,117828
965,2024-12-22,Pooja,Laptop,Accessories,Pune,2,52016,104032
966,2024-02-24,Sneha,Keyboard,Office,Delhi,1,30799,30799
967,2024-02-23,Priya,Laptop,Office,Chennai,3,52072,156216
968,2025-11-02,Amit,Mobile,Electronics,Ahmedabad,9,55466,499194
969,2024-10-21,Rahul,Mobile,Electronics,Delhi,4,61361,245444
970,2025-05-23,Rohit,Laptop,Accessories,Hyderabad,4,78242,312968
971,2025-03-17,Priya,Printer,Office,Chennai,2,66103,132206
972,2025-02-25,Vikas,Laptop,Electronics,Pune,4,77838,311352
973,2025-09-26,Rahul,Headphones,Accessories,Ahmedabad,9,53796,484164
974,2025-06-09,Neha,Mouse,Electronics,Ahmedabad,3,54728,164184
975,2025-05-20,Rahul,Keyboard,Accessories,Hyderabad,5,56970,284850
976,2024-03-23,Sneha,Mouse,Accessories,Bangalore,4,48499,193996
977,2025-08-12,Neha,Printer,Accessories,Pune,1,28924,28924
978,2025-12-03,Amit,Mobile,Accessories,Chennai,3,62368,187104
979,2024-03-10,Vikas,Mouse,Office,Pune,10,51171,511710
980,2025-10-24,Amit,Mouse,Electronics,Mumbai,3,48912,146736
981,2024-06-14,Pooja,Mouse,Accessories,Chennai,5,57192,285960
982,2024-01-04,Rohit,Tablet,Electronics,Hyderabad,2,69419,138838
983,2025-10-12,Rahul,Mouse,Office,Pune,2,39601,79202
984,2024-05-05,Pooja,Monitor,Accessories,Pune,6,15439,92634
985,2025-05-09,Sneha,Mouse,Accessories,Pune,6,76715,460290
986,2024-04-19,Priya,Printer,Accessories,Delhi,4,44425,177700
987,2024-10-05,Amit,Keyboard,Office,Chennai,6,70586,423516
988,2025-04-02,Pooja,Mouse,Office,Bangalore,1,72737,72737
989,2025-02-23,Neha,Mouse,Electronics,Chennai,2,47131,94262
990,2024-09-25,Neha,Tablet,Accessories,Delhi,8,39527,316216
991,2025-08-31,Priya,Tablet,Accessories,Hyderabad,6,42638,255828
992,2026-01-01,Rohit,Tablet,Accessories,Chennai,1,68241,68241
993,2024-08-24,Neha,Monitor,Electronics,Pune,1,31653,31653
994,2024-08-01,Pooja,Tablet,Electronics,Mumbai,2,38789,77578
995,2025-06-11,Amit,Tablet,Electronics,Pune,7,44454,311178
996,2024-12-14,Sneha,Keyboard,Office,Delhi,1,44796,44796
997,2025-06-21,Vikas,Printer,Electronics,Pune,4,29757,119028
998,2025-10-27,Anjali,Tablet,Accessories,Hyderabad,3,70608,211824
999,2024-08-21,Pooja,Mouse,Accessories,Ahmedabad,2,21850,43700
1000,2025-08-30,Sneha,Printer,Electronics,Hyderabad,5,44439,222195
